# bag_unix_ns,px4_us,x_north_m,y_east_m,z_down_m,vx_mps,vy_mps,vz_mps
1.788595741231796480e+18,1.788595731463504000e+15,-3.111804462969303131e-02,1.306494232267141342e-02,-1.119281351566314697e-02,7.051548454910516739e-03,-1.886611571535468102e-03,-6.187974940985441208e-03
1.788595741304456960e+18,1.788595731479504000e+15,-3.064894303679466248e-02,1.285447552800178528e-02,-1.128962635993957520e-02,7.370258215814828873e-03,-2.000681124627590179e-03,-6.249234545975923538e-03
1.788595741312262400e+18,1.788595731503504000e+15,-2.995952591300010681e-02,1.257209014147520065e-02,-1.142224669456481934e-02,7.784564513713121414e-03,-2.175256144255399704e-03,-6.371973082423210144e-03
1.788595741375458816e+18,1.788595731519504000e+15,-2.952882088720798492e-02,1.243960577994585037e-02,-1.151308417320251465e-02,8.035130798816680908e-03,-2.236118540167808533e-03,-6.482387892901897430e-03
1.788595741435030784e+18,1.788595731543504000e+15,-2.890065498650074005e-02,1.224482338875532150e-02,-1.165364682674407959e-02,8.299866691231727600e-03,-2.250765450298786163e-03,-6.539496127516031265e-03
1.788595741454332160e+18,1.788595731559504000e+15,-2.850864641368389130e-02,1.213887799531221390e-02,-1.173530519008636475e-02,8.539109490811824799e-03,-2.274999395012855530e-03,-6.634408142417669296e-03
1.788595741523232256e+18,1.788595731583504000e+15,-2.795066311955451965e-02,1.199569925665855408e-02,-1.186861097812652588e-02,8.847914636135101318e-03,-2.220949390903115273e-03,-6.613762117922306061e-03
1.788595741543230464e+18,1.788595731599504000e+15,-2.760956063866615295e-02,1.191803533583879471e-02,-1.196621358394622803e-02,9.030166082084178925e-03,-2.248328644782304764e-03,-6.539290305227041245e-03
1.788595741615190784e+18,1.788595731623504000e+15,-2.714260667562484741e-02,1.180695276707410812e-02,-1.211164891719818115e-02,9.190166369080543518e-03,-2.260809531435370445e-03,-6.567161995917558670e-03
1.788595741673940224e+18,1.788595731639504000e+15,-2.684879675507545471e-02,1.173465978354215622e-02,-1.220953464508056641e-02,9.319563396275043488e-03,-2.322002546861767769e-03,-6.580784916877746582e-03
1.788595741692972800e+18,1.788595731663504000e+15,-2.648131363093852997e-02,1.163440570235252380e-02,-1.231878995895385742e-02,9.362610988318920135e-03,-2.329226350411772728e-03,-6.650715600699186325e-03
1.788595741760438784e+18,1.788595731679504000e+15,-2.624787390232086182e-02,1.156749017536640167e-02,-1.238435506820678711e-02,9.412936866283416748e-03,-2.415429567918181419e-03,-6.657891441136598587e-03
1.788595741820354560e+18,1.788595731703504000e+15,-2.591525763273239136e-02,1.146601233631372452e-02,-1.247124373912811279e-02,9.454349055886268616e-03,-2.512816805392503738e-03,-6.684712134301662445e-03
1.788595741839946496e+18,1.788595731719504000e+15,-2.571081183850765228e-02,1.140984240919351578e-02,-1.252301037311553955e-02,9.508259594440460205e-03,-2.525073010474443436e-03,-6.684542167931795120e-03
1.788595741902886656e+18,1.788595731743504000e+15,-2.540915459394454956e-02,1.133585348725318909e-02,-1.263043284416198730e-02,9.598265402019023895e-03,-2.499359194189310074e-03,-6.702121347188949585e-03
1.788595741922901504e+18,1.788595731759504000e+15,-2.521204575896263123e-02,1.130094192922115326e-02,-1.270878314971923828e-02,9.609923698008060455e-03,-2.494571032002568245e-03,-6.699990946799516678e-03
1.788595741987979776e+18,1.788595731783504000e+15,-2.491627819836139679e-02,1.124119106680154800e-02,-1.283518970012664795e-02,9.656733833253383636e-03,-2.537022577598690987e-03,-6.539134774357080460e-03
1.788595742055234560e+18,1.788595731799504000e+15,-2.472098544239997864e-02,1.119768247008323669e-02,-1.293213665485382080e-02,9.681846946477890015e-03,-2.631242852658033371e-03,-6.480550393462181091e-03
1.788595742074548992e+18,1.788595731823504000e+15,-2.444217354059219360e-02,1.114013977348804474e-02,-1.304832100868225098e-02,9.737218730151653290e-03,-2.599389990791678429e-03,-6.499349139630794525e-03
1.788595742139023872e+18,1.788595731839504000e+15,-2.426176518201828003e-02,1.110407244414091110e-02,-1.313468813896179199e-02,9.771892800927162170e-03,-2.587741473689675331e-03,-6.444810889661312103e-03
1.788595742158725120e+18,1.788595731863504000e+15,-2.407774515450000763e-02,1.107935979962348938e-02,-1.321573555469512939e-02,9.773274883627891541e-03,-2.620966406539082527e-03,-6.515451241284608841e-03
1.788595742223055360e+18,1.788595731879504000e+15,-2.397695183753967285e-02,1.106850709766149521e-02,-1.326058804988861084e-02,9.806329384446144104e-03,-2.544881077483296394e-03,-6.524736527353525162e-03
1.788595742284050688e+18,1.788595731903504000e+15,-2.385591156780719757e-02,1.106081902980804443e-02,-1.331345736980438232e-02,9.878606535494327545e-03,-2.496045548468828201e-03,-6.506913341581821442e-03
1.788595742305993984e+18,1.788595731919504000e+15,-2.383271791040897369e-02,1.108563132584095001e-02,-1.335713267326354980e-02,9.809757582843303680e-03,-2.381046535447239876e-03,-6.537202745676040649e-03
1.788595742386618624e+18,1.788595731943504000e+15,-2.379998378455638885e-02,1.112554874271154404e-02,-1.343308389186859131e-02,9.743222966790199280e-03,-2.211911370977759361e-03,-6.557760760188102722e-03
1.788595742395234560e+18,1.788595731959504000e+15,-2.378560043871402740e-02,1.115711778402328491e-02,-1.349492371082305908e-02,9.674922563135623932e-03,-2.071381080895662308e-03,-6.525361444801092148e-03
1.788595742468932864e+18,1.788595731983504000e+15,-2.375881560146808624e-02,1.122208777815103531e-02,-1.358865201473236084e-02,9.471902623772621155e-03,-2.022917149588465691e-03,-6.598020438104867935e-03
1.788595742523011840e+18,1.788595731999504000e+15,-2.373752556741237640e-02,1.126912888139486313e-02,-1.365251839160919189e-02,9.392137639224529266e-03,-1.971216639503836632e-03,-6.600548513233661652e-03
1.788595742547152640e+18,1.788595732023504000e+15,-2.368001826107501984e-02,1.137644611299037933e-02,-1.376514136791229248e-02,9.314336813986301422e-03,-1.696192543022334576e-03,-6.543073337525129318e-03
1.788595742634411264e+18,1.788595732039504000e+15,-2.364664711058139801e-02,1.146452967077493668e-02,-1.383818686008453369e-02,9.179580956697463989e-03,-1.592883956618607044e-03,-6.526048295199871063e-03
1.788595742638546432e+18,1.788595732063504000e+15,-2.360402233898639679e-02,1.161791197955608368e-02,-1.394395530223846436e-02,9.117580018937587738e-03,-1.382788992486894131e-03,-6.508460734039545059e-03
1.788595742710615040e+18,1.788595732079504000e+15,-2.356804534792900085e-02,1.174081023782491684e-02,-1.401700079441070557e-02,9.060442447662353516e-03,-1.322703785263001919e-03,-6.440322846174240112e-03
1.788595742764232704e+18,1.788595732103504000e+15,-2.350289374589920044e-02,1.195258740335702896e-02,-1.413111388683319092e-02,8.958159014582633972e-03,-1.124576898291707039e-03,-6.487195380032062531e-03
1.788595742783246848e+18,1.788595732119504000e+15,-2.345498092472553253e-02,1.213136874139308929e-02,-1.423099637031555176e-02,8.960694074630737305e-03,-9.238403872586786747e-04,-6.452005356550216675e-03
1.788595742836272384e+18,1.788595732143504000e+15,-2.337285503745079041e-02,1.240121852606534958e-02,-1.440498232841491699e-02,8.995678275823593140e-03,-6.070078816264867783e-04,-6.511188112199306488e-03
1.788595742856550912e+18,1.788595732159504000e+15,-2.330981008708477020e-02,1.258834637701511383e-02,-1.454506814479827881e-02,8.991507813334465027e-03,-4.707453481387346983e-04,-6.442133802920579910e-03
1.788595742926049280e+18,1.788595732183504000e+15,-2.318402752280235291e-02,1.285834982991218567e-02,-1.479703187942504883e-02,9.107538498938083649e-03,-2.735609305091202259e-04,-6.546465214341878891e-03
1.788595742988204544e+18,1.788595732199504000e+15,-2.308784238994121552e-02,1.303157862275838852e-02,-1.497617363929748535e-02,9.222274646162986755e-03,-1.706014154478907585e-04,-6.638414226472377777e-03
1.788595743008062208e+18,1.788595732223504000e+15,-2.291502244770526886e-02,1.325114816427230835e-02,-1.531217992305755615e-02,9.350273758172988892e-03,-4.820303001906722784e-05,-6.752339191734790802e-03
1.788595743080097536e+18,1.788595732239504000e+15,-2.280322089791297913e-02,1.337759196758270264e-02,-1.555226743221282959e-02,9.405792690813541412e-03,7.073937740642577410e-05,-6.806640420109033585e-03
1.788595743091181568e+18,1.788595732263504000e+15,-2.264114469289779663e-02,1.354031451046466827e-02,-1.591397821903228760e-02,9.413727559149265289e-03,2.205504861194640398e-04,-6.802982650697231293e-03
1.788595743160204288e+18,1.788595732279504000e+15,-2.251535840332508087e-02,1.363725587725639343e-02,-1.617451012134552002e-02,9.459869936108589172e-03,3.197230980731546879e-04,-6.919176783412694931e-03
1.788595743223942656e+18,1.788595732303504000e+15,-2.230827882885932922e-02,1.377832330763339996e-02,-1.658146083354949951e-02,9.643019177019596100e-03,4.658394609577953815e-04,-7.049070205539464951e-03
1.788595743244283136e+18,1.788595732319504000e+15,-2.215132117271423340e-02,1.386967115104198456e-02,-1.686134934425354004e-02,9.686674922704696655e-03,5.131314974278211594e-04,-7.134988903999328613e-03
1.788595743311130112e+18,1.788595732343504000e+15,-2.191975899040699005e-02,1.399033702909946442e-02,-1.728573441505432129e-02,9.886817075312137604e-03,4.874673904851078987e-04,-7.330841384828090668e-03
1.788595743389104896e+18,1.788595732359504000e+15,-2.177419513463973999e-02,1.405528280884027481e-02,-1.756571233272552490e-02,9.936757385730743408e-03,5.889553576707839966e-04,-7.446792908012866974e-03
1.788595743406593280e+18,1.788595732383504000e+15,-2.156580053269863129e-02,1.415841281414031982e-02,-1.799038052558898926e-02,1.001881156116724014e-02,7.532560848630964756e-04,-7.489956915378570557e-03
1.788595743487928832e+18,1.788595732399504000e+15,-2.142859622836112976e-02,1.422809157520532608e-02,-1.826971769332885742e-02,1.006788946688175201e-02,7.965908152982592583e-04,-7.586672902107238770e-03
1.788595743507403008e+18,1.788595732423504000e+15,-2.127203159034252167e-02,1.433272939175367355e-02,-1.871800422668457031e-02,1.002074219286441803e-02,7.973543251864612103e-04,-7.835138589143753052e-03
1.788595743582987264e+18,1.788595732439504000e+15,-2.118750847876071930e-02,1.439484208822250366e-02,-1.905030012130737305e-02,1.003130245953798294e-02,7.108710124157369137e-04,-7.845646701753139496e-03
1.788595743657522432e+18,1.788595732463504000e+15,-2.108755148947238922e-02,1.447614282369613647e-02,-1.954884827136993408e-02,9.902014397084712982e-03,6.615613820031285286e-04,-7.869051769375801086e-03
1.788595743676172288e+18,1.788595732479504000e+15,-2.102932520210742950e-02,1.451599597930908203e-02,-1.987828314304351807e-02,9.929156862199306488e-03,5.868368898518383503e-04,-8.012795820832252502e-03
1.788595743755644672e+18,1.788595732503504000e+15,-2.095442079007625580e-02,1.457038149237632751e-02,-2.037097513675689697e-02,9.946593083441257477e-03,5.905022262595593929e-04,-8.071498014032840729e-03
1.788595743762598400e+18,1.788595732519504000e+15,-2.092661149799823761e-02,1.460287906229496002e-02,-2.070663869380950928e-02,9.921387769281864166e-03,5.647688522003591061e-04,-8.174604736268520355e-03
1.788595743828800768e+18,1.788595732543504000e+15,-2.090745419263839722e-02,1.462786179035902023e-02,-2.122265100479125977e-02,9.916967712342739105e-03,5.774454330094158649e-04,-8.395328186452388763e-03
1.788595743897381632e+18,1.788595732559504000e+15,-2.089933864772319794e-02,1.463640946894884109e-02,-2.156546711921691895e-02,9.753172285854816437e-03,6.115176947787404060e-04,-8.493056520819664001e-03
1.788595743915357696e+18,1.788595732583504000e+15,-2.095403894782066345e-02,1.464245561510324478e-02,-2.211946249008178711e-02,9.550773538649082184e-03,6.185079691931605339e-04,-8.726422674953937531e-03
1.788595743985771264e+18,1.788595732599504000e+15,-2.098269574344158173e-02,1.464424096047878265e-02,-2.248550951480865479e-02,9.420413523912429810e-03,6.043678731657564640e-04,-8.751113899052143097e-03
1.788595744007438080e+18,1.788595732623504000e+15,-2.110755816102027893e-02,1.467228122055530548e-02,-2.307982742786407471e-02,9.357047267258167267e-03,5.537352990359067917e-04,-8.916648104786872864e-03
1.788595744067322880e+18,1.788595732639504000e+15,-2.119876444339752197e-02,1.469813473522663116e-02,-2.349996566772460938e-02,9.269946254789829254e-03,4.920891951769590378e-04,-9.096730500459671021e-03
1.788595744131439360e+18,1.788595732663504000e+15,-2.134845964610576630e-02,1.474624965339899063e-02,-2.415013313293457031e-02,9.071890264749526978e-03,4.148942243773490191e-04,-9.345100261270999908e-03
1.788595744149187072e+18,1.788595732679504000e+15,-2.147151529788970947e-02,1.478117797523736954e-02,-2.461747825145721436e-02,8.898261003196239471e-03,3.403207520022988319e-04,-9.482777677476406097e-03
1.788595744217019904e+18,1.788595732703504000e+15,-2.165238745510578156e-02,1.481549069285392761e-02,-2.531227469444274902e-02,8.761519566178321838e-03,2.113462251145392656e-04,-9.722865186631679535e-03
1.788595744236849920e+18,1.788595732719504000e+15,-2.177836187183856964e-02,1.482065580785274506e-02,-2.578379213809967041e-02,8.660409599542617798e-03,9.396614041179418564e-05,-9.939799085259437561e-03
1.788595744309359104e+18,1.788595732743504000e+15,-2.199009060859680176e-02,1.481626741588115692e-02,-2.649746835231781006e-02,8.413793519139289856e-03,-1.225138112204149365e-05,-1.021981518715620041e-02
1.788595744368834816e+18,1.788595732759504000e+15,-2.213235944509506226e-02,1.480720750987529755e-02,-2.696736156940460205e-02,8.262350223958492279e-03,-1.025140300043858588e-04,-1.035893987864255905e-02
1.788595744388090368e+18,1.788595732783504000e+15,-2.236074581742286682e-02,1.478888280689716339e-02,-2.766998112201690674e-02,8.137391880154609680e-03,-2.586083137430250645e-04,-1.059862039983272552e-02
1.788595744444929792e+18,1.788595732799504000e+15,-2.252288162708282471e-02,1.477926969528198242e-02,-2.812997996807098389e-02,8.010275661945343018e-03,-4.290436918381601572e-04,-1.076569966971874237e-02
1.788595744464558592e+18,1.788595732823504000e+15,-2.278223820030689240e-02,1.476836483925580978e-02,-2.878336608409881592e-02,7.878912612795829773e-03,-5.605666665360331535e-04,-1.094316970556974411e-02
1.788595744544758016e+18,1.788595732839504000e+15,-2.297186106443405151e-02,1.476966775953769684e-02,-2.921400964260101318e-02,7.854696363210678101e-03,-5.475652869790792465e-04,-1.112932153046131134e-02
1.788595744608293888e+18,1.788595732863504000e+15,-2.323243021965026855e-02,1.476393546909093857e-02,-2.984137833118438721e-02,7.567274849861860275e-03,-7.419435423798859119e-04,-1.134723611176013947e-02
1.788595744627656960e+18,1.788595732879504000e+15,-2.341232076287269592e-02,1.475288160145282745e-02,-3.024618327617645264e-02,7.365543395280838013e-03,-8.710249676369130611e-04,-1.153426244854927063e-02
1.788595744688060416e+18,1.788595732903504000e+15,-2.366258949041366577e-02,1.472254469990730286e-02,-3.084532916545867920e-02,7.172034587711095810e-03,-9.899120777845382690e-04,-1.171380002051591873e-02
1.788595744708046848e+18,1.788595732919504000e+15,-2.381843701004981995e-02,1.468968857079744339e-02,-3.123365342617034912e-02,7.098918315023183823e-03,-1.206593471579253674e-03,-1.182578224688768387e-02
1.788595744787816960e+18,1.788595732943504000e+15,-2.403926476836204529e-02,1.461761072278022766e-02,-3.177078068256378174e-02,6.964282598346471786e-03,-1.318625989370048046e-03,-1.192512083798646927e-02
1.788595744850322176e+18,1.788595732959504000e+15,-2.417487651109695435e-02,1.456200797110795975e-02,-3.210993111133575439e-02,6.903176661580801010e-03,-1.379793626256287098e-03,-1.195982098579406738e-02
1.788595744869585920e+18,1.788595732983504000e+15,-2.438398636877536774e-02,1.445018220692873001e-02,-3.256718814373016357e-02,6.850040517747402191e-03,-1.530452398583292961e-03,-1.210050377994775772e-02
1.788595744946311168e+18,1.788595732999504000e+15,-2.452397719025611877e-02,1.436250749975442886e-02,-3.285787999629974365e-02,6.719855125993490219e-03,-1.668278942815959454e-03,-1.207163091748952866e-02
1.788595745010137344e+18,1.788595733023504000e+15,-2.473354898393154144e-02,1.421260647475719452e-02,-3.327317535877227783e-02,6.600782275199890137e-03,-1.826664665713906288e-03,-1.221443153917789459e-02
1.788595745029731584e+18,1.788595733039504000e+15,-2.489745430648326874e-02,1.409254129976034164e-02,-3.357224166393280029e-02,6.506801117211580276e-03,-1.989920856431126595e-03,-1.227628160268068314e-02
1.788595745094807552e+18,1.788595733063504000e+15,-2.514341846108436584e-02,1.390888541936874390e-02,-3.400819003582000732e-02,6.416005082428455353e-03,-2.118219155818223953e-03,-1.224341429769992828e-02
1.788595745114845440e+18,1.788595733079504000e+15,-2.532370015978813171e-02,1.378179155290126801e-02,-3.428848087787628174e-02,6.337839178740978241e-03,-2.270351396873593330e-03,-1.229463052004575729e-02
1.788595745188204800e+18,1.788595733103504000e+15,-2.562954276800155640e-02,1.358795445412397385e-02,-3.469963371753692627e-02,6.202201358973979950e-03,-2.521049696952104568e-03,-1.231033261865377426e-02
1.788595745257237760e+18,1.788595733119504000e+15,-2.583685144782066345e-02,1.345777884125709534e-02,-3.496809303760528564e-02,6.031431257724761963e-03,-2.625739434733986855e-03,-1.229949109256267548e-02
